,artist_id,name,num_albums,num_buyers,num_buys,tags,num_recorded_sales,num_recorded_sales_by_related
1553,1553,canooooopy,3,19,40,"'alternative', 'japan', 'tokyo', 'virgin babylon', 'collage', 'music', 'sample-based''alternative', 'japan', 'tokyo', 'virgin babylon', 'canooooopy', 'collage', 'music', 'sampling music''alternative', 'japan', 'tokyo', 'virgin babylon', 'canooooopy', 'music', 'sampling'",0.0,156
1554,1554,christoph el' truento,4,240,315,"'alternative', 'avant-garde', 'beats', 'childrens music', 'electronic', 'experimental', 'fun', 'indie', 'noise', 'psychadelic''alternative', 'avant-garde', 'beats', 'electronic', 'experimental', 'noise''alternative', 'avant-garde', 'beats', 'electronic', 'experimental', 'noise''alternative', 'avant-garde', 'beats', 'electronic', 'experimental', 'noise'",38.0,630
1555,1555,covet,2,1239,1309,"'rock', 'instrumental', 'math', 'math rock', 'prog', 'progressive''adventure rock', 'rock', 'instrumental', 'math', 'math rock', 'mathrock', 'post-rock', 'prog', 'progressive'",32.0,868
1556,1556,dBridge,10,218,594,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",1.0,348
1557,1557,"dBridge, Kabuki",1,46,92,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",29.0,342
1558,1558,death's dynamic shroud.wmv,1,104,104,"'edm', 'electronic', 'hip hop', 'beats', ""death's dynamic shroud.wmv"", 'instrumental', 'plunderphonics', 'vaporwave', 'video game'",10.0,96
1559,1559,dego,1,307,307,"'funk', 'dego', 'drum & bass', 'jazz-funk', 'kaidi tatham', 'london boogie', 'matt lord', 'mr mensah', 'sharlene hector'",1.0,563
1560,1560,dego & the 2000black family,1,277,277,"'izzi dunn', 'mr mensah', 'neroli', 'dego', 'disco', 'london boogie'",14.0,606
1561,1561,doNormaal,2,27,64,"'experimental', 'hip hop', 'punk', 'rap', 'grunge', 'pop''experimental', 'hip hop', 'punk', 'rap', 'grunge', 'pop'",29.0,205
1562,1562,droppedcall,1,1,2,"'experimental', 'ambient', 'broken machine films', 'drone', 'electronic', 'field', 'illuminated paths', 'noise', 'pop', 'porn', 'score', 'vapor', 'vaporwave', 'wave'",0.0,80
1563,1563,dstnt,3,376,2158,"'electronic', 'experimental', 'glitch', 'noise', 'hardvapour''electronic', 'glitch', 'noise', 'hardvapour''electronic', 'experimental', 'glitch', 'noise', 'hardvapour'",0.0,209
1564,1564,eleven eastern,1,34,34,"'electronic', 'chillwave', 'chopped and screwed', 'future funk', 'plunderphonics', 'synthwave', 'vapordance', 'vaporwave', 'vapour'",0.0,99
1565,1565,elijah who,3,256,368,"'hip hop', 'hip-hop/rap', 'instrumental hip-hop', 'lofi hip hop', 'boom bap', 'lofi.hiphop''hip hop', 'hip-hop/rap', 'instrumental hip-hop', 'lofi hip hop', 'boom bap', 'lofi.hiphop''hip hop', 'hip-hop/rap', 'instrumental hip-hop', 'lofi hip hop', 'boom bap', 'lofi.hiphop'",27.0,1760
1566,1566,evan a. james,1,8,8,"'electronic', 'ambient', 'dark', 'dream', 'jazz', 'night music', 'noise'",0.0,24
1567,1567,false,3,794,2044,"'black metal', 'metal', 'minneapolis''atmospheric black metal', 'black metal', 'metal', 'minneapolis''atmospheric', 'atmospheric black metal', 'black metal', 'metal', 'minneapolis', 'minnesota', 'synthesizers', 'ambient black metal'",0.0,382
1568,1568,fujitsu,1,36,36,"'hip hop', 'hip-hop/rap', 'jazz fusion', 'atmospheric', 'chill', 'chillhop', 'lo fi hip hop', 'lofi', 'lofi hip hop', 'lofi hiphop', 'trip hop', 'underground'",11.0,424
1569,1569,g h o s t i n g,2,147,172,"'electronic', 'dream', 'experimental', 'television', 'vaporwave''electronic', 'dream', 'experimental', 'hypnagogic pop', 'television'",1.0,100
1570,1570,hakobune,1,40,40,"'electronic', 'ambient', 'glaciation', 'hakobune', 'moraine'",3.0,103
1571,1571,hotline and ΣPSON,1,9,9,"'electronic', 'babewave', 'chillwave', 'late nite', 'lofi', 'nostalgia', 'plunderphonics', 'vaporwave'",0.0,10
1572,1572,hyi,4,824,2818,"'electronic', 'ambient', 'anxiety', 'breakcore', 'emotional horror', 'experimental', 'glitch', 'hardcore''electronic', 'ambient', 'breakcore', 'experimental', 'glitch', 'hardcore', 'immense despair''electronic', 'ambient', 'anxiety', 'atmospheric', 'breakbeat', 'dnb', 'experimental', 'grief', 'panic disorder', 'thantophobia''electronic'",4.0,389
1573,1573,hyphyskazerbox,1,114,114,"'electronic', 'nu disco', 'chillwave', 'future funk', 'plunderphonics', 'vaporwave'",3.0,1819
1574,1574,idaho,4,318,466,"'alternative', 'dream-pop', 'electronica', 'indie', 'slo-core''alternative', 'dream-pop', 'electronica', 'indie', 'slo-core''alternative', 'codeine', 'dream-pop', 'electronica', 'idaho', 'indie', 'jeff', 'low', 'martin', 'red house painters', 'slo core', 'slo-core', 'slocore', 'you were a dick''alternative', 'dream-pop', 'electronica', 'indie', 'slo-core'",26.0,467
1575,1575,j good,1,4,8,"'experimental', 'ambient', 'beat', 'broken machine films', 'drone', 'drums', 'electronic', 'illuminated paths', 'jazz', 'keyboard', 'live', 'pop', 'porn', 'synth', 'vaporwave'",0.0,84
1576,1576,jinsang,6,4100,15374,"'hip-hop/rap', 'beats', 'boom bap', 'chill', 'instrumental', 'smooth''hip-hop/rap', 'beats', 'boom bap', 'chill', 'instrumental', 'smooth''hip-hop/rap', 'beats', 'boom bap', 'chill', 'instrumental', 'samples', 'smooth', 'soul''hip-hop/rap', 'beats', 'boom bap', 'chill', 'instrumental', 'smooth''hip-hop/rap', 'beats', 'boom bap', 'chill', 'instrumental', 'smooth''hip-hop/rap', 'beats', 'boom bap', 'chill', 'instrumental', 'smooth'",82.0,2988
1577,1577,knxwledge,1,143,286,"'++++++++', 'hip-hop/rap', 'knx', 'knxwledge', 'ovrstandlp', 'wrap', 'knx', 'knxwledge'",0.0,850
1578,1578,kubrixXx,1,77,154,"'ambient', 'ambient noise', 'beats', 'cyberpunk', 'dreamsynth', 'drone', 'experimental', 'futuristic', 'game', 'harsh', 'hypnagogic synth', 'lo-fi', 'noise', 'soundtrack', 'synth', 'vaporwave'",0.0,125
1579,1579,letterfounder,1,1,2,"'experimental', 'beat', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'letterfounder', 'loop', 'noise', 'pop', 'porn', 'sample', 'tape', 'vaporwave', 'wave'",0.0,96
1580,1580,linden pomeroy + lonesome blood,1,8,16,"'experimental', 'blood', 'broke machine films', 'drone', 'electronic', 'guitar', 'illuminated paths', 'linden', 'noise', 'pop', 'porn', 'score', 'vapor', 'vaporwave', 'wave'",0.0,129
1581,1581,llya Glebov & Joe Fujinoki,1,71,71,"'ambient', 'electronic', 'idm', 'ambient', 'dub techno', 'electronic'",1.0,371
1582,1582,m a l i b l u e : (,2,68,78,"'electronic', 'dream', 'house', 'mallsoft', 'nuwrld', 'plunderphonics', 'soundcollage', 'vapornoise', 'vaporwave', 'vapour''electronic', 'dream', 'house', 'mallsoft', 'nuwrld', 'plunderphonics', 'soundcollage', 'vapornoise', 'vaporwave', 'vapour'",2.0,107
1583,1583,matryoshka,2,93,220,"'alternative', 'japan', 'tokyo', 'virgin babylon', 'matryoshka', 'music''alternative', 'japan', 'tokyo', 'music''alternative', 'japan', 'tokyo', 'matryoshka', 'music'",11.0,218
1584,1584,memory gateways,1,14,28,"'electronic', 'dream', 'dreampunk', 'experimental', 'vapour'",0.0,95
1585,1585,meniscus,4,487,691,"'ambient', 'instrumental', 'post rock', 'progressive rock', 'rock', 'sydney - australia', 'absence of i', 'ambient', 'instrumental', 'instrumental post-rock', 'meniscus', 'post rock', 'progressive rock', 'rock''ambient', 'dbt', 'instrumental', 'post rock', 'progressive rock', 'rock', 'progressive''ambient', 'instrumental', 'post rock', 'progressive rock', 'rock''ambient', 'instrumental', 'meniscus', 'post rock', 'progressive rock', 'rock', 'instrumental', 'instrumental rock', 'post rock', 'progressive', 'war of currents'",31.0,900
1586,1586,micronism,1,68,136,"'deep house', 'electronic', 'tech house', 'techno.', 'ambient', 'deep', 'electronic', 'tech', 'techno'",27.0,425
1587,1587,milo,3,3336,8368,"'hip-hop/rap', 'maine', 'milwaukee', 'portland', 'art rap', 'folk', 'glitch hop', 'hip hop', 'indie', 'indie rap', 'jazz', 'library rap', 'nerd hop', 'rap', 'shoegaze''hip-hop/rap', 'art rap', 'glitch hop', 'hip hop', 'indie rap', 'rap''hip-hop/rap', 'art rap', 'glitch hop', 'hip hop', 'indie rap', 'rap'",95.0,1536
1588,1588,mle from florist,1,316,632,"'folk', 'diy', 'lofi', 'minimal', 'new weird america', 'pop', 'wiggles'",1.0,1769
1589,1589,namaste_'95,1,35,70,"'electronic', 'ambient', 'computergaze', 'cyberpunk', 'dream', 'dreampunk', 'experimental', 'future ambient', 'nu age', 'surrealism', 'vapour'",0.0,107
1590,1590,nano神社 (✪㉨✪),1,47,47,"'electronic', 'vhs pop', 'bedroom electronica', 'deep vaporwave', 'future funk', 'glitch pop', 'late night-lo-fi', 'vaporfunk', 'vaporwave'",3.0,115
1591,1591,neu orpheus and evan a. james,1,22,22,"'electronic', 'rnb', 'ambient', 'dream', 'jazz', 'night music'",0.0,99
1592,1592,nocturnal beats,1,24,48,"'experimental', 'ambient', 'beat', 'broken machine films', 'dj', 'drone', 'electronic', 'ethics', 'illuminated paths', 'ireland', 'pop', 'sample', 'union', 'vaporwave', 'wave'",0.0,98
1593,1593,nokbient,1,10,10,"'chill', 'chillout', 'chillstep', 'electronic', 'ambient', 'beats', 'chill out', 'hip hop', 'nokbient', 'soundtrack', 'tiny waves'",5.0,324
1594,1594,nthng,2,402,461,"'ambient', 'chicago house', 'deep house', 'deep techno', 'detroit house', 'detroit techno', 'electronic', 'hard dance', 'house', 'techno', 'trance', 'warehouse''ambient', 'atmospherics', 'chicago house', 'detroit house', 'detroit techno', 'electronic', 'house', 'murky techno', 'synth', 'techno', 'trance', 'warehouse techno'",7.0,259
1595,1595,odaxelagnia,1,100,100,"'electronic', 'nu disco', 'chillwave', 'future funk', 'plunderphonics', 'vaporwave'",39.0,1729
1596,1596,p u r e 使い捨てステレオ,1,35,70,"'experimental', 'ambient', 'beat', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'japan', 'live', 'pop', 'pure', 'sample', 'vapor', 'vaporwave', 'wave'",0.0,95
1597,1597,pHaSenVerScHiEbunGeN,1,64,64,"'electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno'",0.0,110
1598,1598,plasticon,1,1,2,"'experimental', 'broken machine films', 'drone', 'electronic', 'heavy', 'illuminated paths', 'live', 'plasticon', 'pop', 'porn', 'rock', 'sample', 'synth', 'vaporwave', 'wave'",0.0,52
1599,1599,protoU,1,289,578,"'ambient', 'atmospheric', 'dark ambient', 'dreams', 'drone', 'field recordings', 'soundscapes'",1.0,272
1600,1600,qualchan.,2,17,44,"'experimental', 'ambient', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'lo-fi', 'loop', 'pop', 'porn', 'qualchan', 'sample', 'tape', 'vaporwave', 'wave''experimental', 'beat', 'broken machine films', 'dj', 'drone', 'electronic', 'illuminated paths', 'mix', 'noise', 'pop', 'porn', 'qualchan.', 'sample', 'vaporwave', 'wave'",2.0,90
1601,1601,saneLIV,2,4,8,"'experimental', 'beat', 'broken machine films', 'drone', 'electronic', 'folk', 'illuminated paths', 'lo-fi', 'pop', 'porn', 'rock', 'vapor', 'vaporwave', 'wave''experimental', 'broken machine films', 'drone', 'edit', 'electronic', 'experimental', 'florida', 'illuminated paths', 'live', 'noise', 'pop', 'porn', 'sample', 'saneliv', 'vaporwave'",1.0,58
1602,1602,scallops hotel,4,1992,6286,"'hip-hop/rap', 'art rap', 'glitch hop', 'hip hop', 'indie rap', 'rap''hip-hop/rap', 'art rap', 'glitch hop', 'hip hop', 'indie rap', 'rap', 'ruby yacht''hip-hop/rap', 'art rap', 'glitch hop', 'hip hop', 'indie rap', 'rap''hip-hop/rap', 'art rap', 'glitch hop', 'hip hop', 'indie rap', 'rap'",44.0,1422
1603,1603,sequentia legenda,3,60,210,"'electronic', 'progressive rock', 'berlin school', 'klaus schulze', 'space rock', 'tangerine dream''berlin school', 'electronic', 'progressive rock', 'ambient', 'atmospheric', 'berlin school', 'berliner schule', 'ethereal', 'klaus schulze', 'meditation', 'new age', 'soundscapes', 'space music', 'space rock', 'tangerine dream''electronic', 'progressive rock', 'berlin school', 'klaus schulze', 'space rock', 'tangerine dream'",2.0,94
1604,1604,shell & shiiba,1,9,9,"'electronic', 'tiny waves', 'chill', 'chill house', 'chillout', 'dance', 'electronic', 'future', 'future dance', 'house', 'midtempo'",2.0,116
1605,1605,sione,2,43,90,"'alternative', 'japan', 'shione yukawa', 'tokyo', 'music', ""world's end girlfriend"", '湯川潮音''alternative', 'japan', 'tokyo', 'music'",0.0,220
1606,1606,skyline divine,1,5,5,"'electronic', 'boguscollective', 'experimental', 'utopian', 'vaporwave', 'vapour', 'vhspop', 'virtual'",1.0,8
1607,1607,soccer mommy,5,413,1888,"'alternative', 'bedroom pop', 'bedroom recordings', 'chill', 'indie', 'lofi''alternative', 'bedroom pop', 'bedroom recordings', 'chill', 'indie', 'lofi''alternative', 'bedroom pop', 'bedroom recordings', 'chill', 'indie', 'lofi', 'spacefriendrecords''alternative', 'bedroom pop', 'bedroom recordings', 'chill', 'indie', 'lofi''alternative', 'bedroom pop', 'bedroom recordings', 'chill', 'indie', 'lofi'",28.0,1348
1608,1608,sodalite,1,25,50,"'experimental', 'ambient', 'broken machine films', 'drone', 'eccojams', 'electronic', 'illuminated paths', 'pop', 'porn', 'saint pepsi', 'sample', 'sodalite', 'vapor', 'vaporwave', 'wave'",0.0,81
1609,1609,squid ethics and jhfly,1,40,80,"'experimental', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'jhfly', 'keyboard', 'live', 'original', 'pop', 'sample', 'union hall', 'vapor', 'vaporwave'",1.0,106
1610,1610,surely i come quickly,1,18,18,"'electronic', 'ambient', 'cassette', 'experimental', 'folk', 'indie', 'jazz', 'lo-fi', 'psychedelic', 'shoegaze'",0.0,9
1611,1611,t e l e p a t h,1,172,344,"'electronic', 'ambient', 'dream', 'dreampunk', 'drone', 'experimental', 'future', 'love', 'vapour', 'vinyl'",3.0,283
1612,1612,t e l e p a t h テレパシー能力者,4,373,906,"'80s', 'electronic', 'ambient', 'cassette', 'dream', 'dreampunk', 'experimental', 'fantasy', 'japan', 'love', 'phaserwave', 'slushwave', 'tape', 'vapour'""80's"", 'electronic', 'japan', 'ambient', 'dream', 'dreampunk', 'experimental', 'funk', 'love', 'new wave', 'phaserwave', 'slushwave', 'vaporsex', 'vapour', 'vhs''electronic', 'dream', 'dreampunk', 'experimental', 'fear', 'funk', 'new wave', 'slushwave', 'vapour', 'vhs', 'water''electronic', 'dream', 'dreampunk', 'experimental', 'experimental ambient', 'lucid dream', 'romance', 'vapour'",10.0,163
1613,1613,the lost & found sound,1,11,22,"'experimental', 'ambient', 'beat', 'broken machine films', 'dj', 'drone', 'electronic', 'illuminated paths', 'lo-fi', 'lost', 'pop', 'porn', 'sample', 'vaporwave', 'wave'",0.0,65
1614,1614,"thehappymask, A Light in the Dark, Olhava",1,60,120,"'metal', 'blackgaze', 'post-black metal', 'post-metal', 'shoegaze'",1.0,1019
1615,1615,w u s o 命,2,167,414,"'ambient', 'ambient noise', 'atmospheric', 'cityscape', 'cyberpunk', 'dreamsynth', 'drone', 'dystopian', 'futuristic', 'hypnagogic synth', 'noise', 'soundtrack', 'synth', 'vaporwave''ambient', 'ambient noise', 'atmospheric', 'cityscape', 'cyberpunk', 'dreamsynth', 'drone', 'dystopian', 'futuristic', 'hypnagogic synth', 'noise', 'soundtrack', 'synth', 'vaporwave'",4.0,167
1616,1616,waterfront dining,3,88,108,"'electronic', 'chillwave', 'eccojams', 'glo-fi', 'hypnagogic pop', 'plunderphonics', 'post-vaporwave', 'vaporwave''electronic', 'chillwave', 'eccojams', 'glo-fi', 'hypnagogic pop', 'plunderphonics', 'post-vaporwave', 'vaporwave''electronic', 'chillwave', 'eccojams', 'glo-fi', 'hypnagogic pop', 'plunderphonics', 'post-vaporwave', 'vaporwave'",30.0,103
1617,1617,world's end girlfriend,9,360,972,"'alternative', 'japan', 'tokyo', 'hurtbreak wonderland', 'music', 'virgin babylon', 'weg', ""world's end girlfriend""'alternative', 'japan', 'tokyo', 'music''alternative', 'japan', 'tokyo', 'virgin babylon', 'music', ""world's end girlfriend""'alternative', 'japan', 'tokyo', 'music', ""world's end girlfriend""'alternative', 'japan', 'tokyo', 'hurtbreak wonderland', 'music', 'virgin babylon', 'weg', ""world's end girlfriend""'alternative', 'japan', 'tokyo', 'hurtbreak wonderland', 'music', 'virgin babylon', 'weg', ""world's end girlfriend""'alternative', 'japan', 'tokyo', 'music', ""world's end girlfriend""'alternative', 'japan', 'tokyo', 'virgin babylon', 'music', ""world's end girlfriend""'alternative', 'japan', 'tokyo', 'virgin babylon', 'ly', 'music', ""world's end girlfriend""'alternative', 'japan', 'shione yukawa', 'tokyo', 'virgin babylon', 'music', ""world's end girlfriend"", '湯川潮音''alternative', 'japan', 'n-qia', 'shione yukawa', 'tokyo', 'virgin babylon', 'music', ""world's end girlfriend"", '湯川潮音'",40.0,249
1618,1618,"world's end girlfriend, Vampillia, 中原中也",1,33,66,"'alternative', 'japan', 'poemcore', 'tokyo', 'music'",0.0,147
1619,1619,"world's end girlfriend, sione, mio-sotido, 良原リエ, ハチスノイト",1,6,12,"'alternative', 'japan', 'tokyo', 'music'",1.0,45
1620,1620,wosX,3,384,940,"'electronic', 'rio de janeiro', 'brasil', 'dream', 'dreampunk', 'experimental', 'futebol', 'hardvapour', 'humidvapour', 'vapour', 'world cup''electronic', 'doomsday', 'dream', 'dreampunk', 'drugs', 'experimental', 'gabber', 'hardvapour', 'ukraine', 'vapour', 'warehouse''electronic', 'dark funk', 'dream', 'dreampunk', 'experimental', 'internet', 'muzak', 'vapour'",5.0,155
1621,1621,yvette young,2,830,964,"'alternative', 'acoustic', 'math', 'math rock', 'mathrock', 'pop''alternative', 'diy', 'acoustic', 'bedroom pop', 'dream pop', 'dreamy', 'emo', 'ethereal', 'etherealcore', 'folk', 'healing', 'math', 'math rock', 'mathrock', 'pop'",39.0,1009
1622,1622,Öxxö Xööx,1,424,848,"'corpo-mente', 'diamanda galas', 'igorrr', 'magma', 'metal', 'avant garde', 'avant-garde', 'black metal', 'blood music', 'death metal', 'doom metal', 'experimental'",3.0,1166
1623,1623,Гностический Танец,1,4,8,"'experimental', 'ambient', 'beat', 'broken machine films', 'drone', 'electronic', 'guitar', 'illuminated paths', 'loop', 'pop', 'porn', 'russia', 'sample', 'vaporwave'",0.0,44
